# Shelf — entity-resolution labels for the keyboards category.
#
# One line per (offer, seed product) pair: is this listing a purchasable variant of that product?
# Written by hand from listing titles alone — before any resolver score was looked at — over the
# live corpus crawled 2026-09-11 (7,556 offers at five retailers, 50 seed products). One
# representative variant URL stands for each distinct product title.
#
# Policy. A listing matches when it is the seed product in any purchasable form: a colourway, an
# ISO/JIS layout, a knob or barebones variant, a limited / anniversary / collab edition, a minor
# revision (KBD75 v3.1 is a KBD75 V3). It does not match when it is a sibling model in the same
# family (Q2 HE, K2 Max, GMMK 3 Pro, One 3 SF, Tinker 75), a new generation sold as such (60HE V2
# vs 60HE+, Tofu60 Redux V2), a bundle with other goods (a keycap set, a mouse), a spare part (a
# PCB module, a top case), or an accessory. Bundles and parts are labeled non-matches on purpose:
# a rollup that counted a keyboard-plus-keycaps price as the keyboard's price would be wrong.
#
# Columns (tab-separated): offer_url  title  brand  model  match  note. `title` is for the reader;
# `shelf eval resolution` keys the offer by URL and the product by brand + model.
offer_url	title	brand	model	match	note
https://mechanicalkeyboards.com/products/kbdfans-kbd67-r1-lite-barebones-diy?variant=47992152883500	KBDFans KBD67 R1 Lite Barebones DIY Keyboard Kit	KBDfans	KBD67 Lite	true	R1 revision; tokens out of order
https://mechanicalkeyboards.com/products/kbdfans-kbd67-lite-r3-mechanical-keyboard-diy-kit?variant=47607906992428	KBDFans KBD67 Lite R3 Mechanical Keyboard DIY Kit	KBDfans	KBD75 V3	false	
https://kbdfans.com/products/84-classic-tkl?variant=44492730237067	+84 Classic TKL	KBDfans	+84 Classic TKL	true	
https://kbdfans.com/products/tofu-tkl-custom-color-edition?variant=43713085014155	[Extra] Tofu TKL | Custom Color Edition	KBDfans	+84 Classic TKL	false	
https://kbdfans.com/products/tofu-tkl-r2?variant=43702409068683	TOFU TKL R2	KBDfans	+84 Classic TKL	false	
https://kbdfans.com/products/tofu-tkl-r2-top-case?variant=47908916297867	TOFU TKL R2 Top Case	KBDfans	Tofu60 Redux	false	spare part
https://kbdfans.com/products/aepex-60?variant=46661920391307	Aepex 60	KBDfans	Blade60	false	
https://kbdfans.com/products/agar-micro?variant=47376146038923	Agar Micro	KBDfans	Tofu60 Redux	false	
https://mechanicalkeyboards.com/products/wooting-60he?variant=49398121365804	Wooting 60HE+ Magnetic 60% Hotswap RGB Mechanical Keyboard	Wooting	60HE+	true	
https://mechanicalkeyboards.com/products/wooting-60he-module?variant=49398182445356	Wooting 60HE+ Module 60% Hotswap Barebones	Wooting	60HE+	false	the PCB module, a part
https://mechanicalkeyboards.com/products/wooting-60he-v2-magnetic-8k-keyboard?variant=52420059234604	Wooting 60HE V2 Magnetic 8K Keyboard	Wooting	60HE V2	true	
https://mechanicalkeyboards.com/products/wooting-60he-v2-magnetic-8k-keyboard-pcb-module?variant=52420059857196	Wooting 60HE V2 Magnetic 8K Keyboard PCB Module	Wooting	60HE V2	false	the PCB module, a part
https://mechanicalkeyboards.com/products/wooting-60he-v2-magnetic-8k-keyboard?variant=52420059234604	Wooting 60HE V2 Magnetic 8K Keyboard	Wooting	60HE+	false	V2 is a different generation
https://mechanicalkeyboards.com/products/wooting-60he?variant=49398121365804	Wooting 60HE+ Magnetic 60% Hotswap RGB Mechanical Keyboard	Wooting	60HE V2	false	
https://mechanicalkeyboards.com/products/wooting-80he-magnetic-75-hotswap-rgb-keyboard?variant=50942222860588	Wooting 80HE Magnetic 75% Hotswap RGB Keyboard	Wooting	60HE+	false	
https://mechanicalkeyboards.com/products/wooting-80he-magnetic-75-hotswap-rgb-keyboard?variant=50942222860588	Wooting 80HE Magnetic 75% Hotswap RGB Keyboard	Wooting	60HE V2	false	
https://mechanicalkeyboards.com/products/ducky-one-2-mini-pro-classic?variant=48022260351276	Ducky One 2 Mini Pro Classic RGB LED 60% Double Shot PBT Mechanical Keyboard	Ducky	One 2 Mini Pro	true	
https://mechanicalkeyboards.com/products/ducky-one-2-mini-pro-pure-white?variant=47607938842924	Ducky One 2 Mini Pro Pure White RGB LED 60% Double Shot PBT Mechanical Keyboard	Ducky	One 2 Mini Pro	true	
https://mechanicalkeyboards.com/products/mk-x-ducky-one-2-mini-pro-blackout?variant=48021114487084	MK x Ducky One 2 Mini Pro Blackout 60% RGB Double Shot PBT Limited Mechanical Keyboard	Ducky	One 2 Mini Pro	true	limited edition of the same model
https://mechanicalkeyboards.com/products/ducky-one-2-mini-v2-white-rgb?variant=47998957158700	Ducky One 2 Mini Pure White RGB LED 60% Double Shot PBT Mechanical Keyboard	Ducky	One 2 Mini Pro	false	the non-Pro One 2 Mini
https://mechanicalkeyboards.com/products/ducky-one-2-mini-v2-rgb?variant=47607353508140	Ducky One 2 Mini v2 RGB LED 60% Double Shot PBT Mechanical Keyboard	Ducky	One 2 Mini Pro	false	non-Pro
https://mechanicalkeyboards.com/products/ducky-one-2-mini-blackout?variant=47607500931372	Ducky x MK Blackout One 2 Mini RGB LED 60% Double Shot PBT Limited Mechanical Keyboard	Ducky	One 2 Mini Pro	false	non-Pro
https://mechanicalkeyboards.com/products/ducky-one-2-mini-frozen-llama?variant=48761570230572	Ducky x MK Frozen Llama One 2 Mini RGB LED 60% Double Shot PBT Limited Mechanical Keyboard	Ducky	One 2 Mini Pro	false	non-Pro
https://mechanicalkeyboards.com/products/ducky-one-3-mini-pro-nazca-rgb?variant=48907268030764	Ducky One 3 Mini Pro Nazca 8K 60% Hotswap RGB Triple Shot PBT Keyboard	Ducky	One 2 Mini Pro	false	One 3
https://mechanicalkeyboards.com/products/ducky-one-3-mini-classic?variant=47991342170412	Ducky One 3 Mini Classic Hotswap 60% RGB Mechanical Keyboard w/ Quack Mechanics	Ducky	One 2 Mini Pro	false	One 3
https://mechanicalkeyboards.com/products/ducky-one-mini-purple-and-orange-led-60-keyboard?variant=51308319211820	Ducky One Mini Purple and Orange LED 60% Keyboard	Ducky	One 2 Mini Pro	false	the original One Mini
https://mechanicalkeyboards.com/products/ducky-mecha-mini-v2?variant=47998964760876	Ducky Mecha Mini v2 RGB LED 60% Double Shot PBT Mechanical Keyboard	Ducky	One 2 Mini Pro	false	
https://mechanicalkeyboards.com/products/ducky-one-2-sf-rgb?variant=47594539450668	Ducky One 2 SF RGB LED 65% Double Shot PBT Mechanical Keyboard	Ducky	One 2 SF	true	
https://mechanicalkeyboards.com/products/ducky-one-2-sf-rgb-pure-white?variant=47607386046764	Ducky One 2 SF RGB Pure White 65% Double Shot PBT Mechanical Keyboard	Ducky	One 2 SF	true	
https://mechanicalkeyboards.com/products/ducky-one-3-sf-classic?variant=47616261554476	Ducky One 3 SF Classic 65% Hotswap RGB Mechanical Keyboard w/ Quack Mechanics	Ducky	One 2 SF	false	One 3
https://mechanicalkeyboards.com/products/ducky-one-3-sf-aura-black?variant=47607980196140	Ducky One 3 SF Aura Clear Black 65% Hotswap RGB Double Shot ABS Mechanical Keyboard	Ducky	One 2 SF	false	One 3
https://mechanicalkeyboards.com/products/ducky-x-mk-one-3-sf-frozen-llama?variant=47607979049260	Ducky x MK One 3 SF Frozen Llama 65% Hotswap RGB Limited Edition Mechanical Keyboard	Ducky	One 2 SF	false	One 3
https://mechanicalkeyboards.com/products/bethesda-x-ducky-one-3-sf-doom-edition?variant=47758138802476	Bethesda x Ducky One 3 SF Doom Edition 65% Hotswap RGB Dye Sub PBT Mechanical Keyboard	Ducky	One 2 SF	false	One 3
https://mechanicalkeyboards.com/products/ducky-mecha-sf-pro-black?variant=47991361732908	Ducky Mecha SF Pro Black Aluminum 65% Hotswap RGB Double Shot PBT Mechanical Keyboard	Ducky	One 2 SF	false	
https://mechanicalkeyboards.com/products/ducky-one-2-sf-rgb?variant=47594539450668	Ducky One 2 SF RGB LED 65% Double Shot PBT Mechanical Keyboard	Ducky	One 2 Mini Pro	false	SF vs Mini Pro
https://mechanicalkeyboards.com/products/ducky-one-x-mini-60-inductive-keyboard?variant=50618411778348	Ducky One X Mini 60% Inductive Keyboard	Ducky	One X Mini	true	
https://mechanicalkeyboards.com/products/ducky-one-x-mini-60-inductive-keyboard?variant=50618411778348	Ducky One X Mini 60% Inductive Keyboard	Ducky	One 2 Mini Pro	false	
https://mechanicalkeyboards.com/products/ducky-ok-m-65-65-hotswap-wireless-rgb-keyboard?variant=52525820674348	Ducky OK-M 65 65% Hotswap Wireless RGB Keyboard	Ducky	OK-M 65	true	
https://mechanicalkeyboards.com/products/ducky-ok-m-75-75-hotswap-wireless-rgb-keyboard?variant=52525820903724	Ducky OK-M 75 75% Hotswap Wireless RGB Keyboard	Ducky	OK-M 65	false	OK-M 75
https://mechanicalkeyboards.com/products/ducky-tinker-65-keyboard?variant=47608171069740	Ducky Tinker 65 ProjectD 65% Hotswap RGB Keyboard	Ducky	Tinker 65	true	
https://mechanicalkeyboards.com/products/ducky-tinker-65-pom-edition-keyboard?variant=47608184406316	Ducky Tinker 65 POM Edition ProjectD 65% Hotswap RGB Keyboard	Ducky	Tinker 65	true	edition of the same model
https://mechanicalkeyboards.com/products/ducky-tinker-75?variant=47934934614316	Ducky Tinker 75 ProjectD 75% Hotswap RGB Keyboard	Ducky	Tinker 65	false	Tinker 75
https://mechanicalkeyboards.com/products/bethesda-x-ducky-tinker-75-fallout-nuka-cola-edition?variant=49562138476844	Bethesda x Ducky Tinker 75 Fallout Nuka Cola ProjectD Keyboard	Ducky	Tinker 65	false	Tinker 75
https://mechanicalkeyboards.com/products/ducky-outlaw-65-diy-keyboard-kit?variant=47608169038124	Ducky Outlaw 65 Aluminum 65% DIY Kit Hotswap RGB DIY Keyboard Kit	Ducky	Tinker 65	false	
https://mechanicalkeyboards.com/products/ducky-outlaw-65-diy-keyboard-kit?variant=47608169038124	Ducky Outlaw 65 Aluminum 65% DIY Kit Hotswap RGB DIY Keyboard Kit	Ducky	OK-M 65	false	
https://mechanicalkeyboards.com/products/ducky-miya-pro-koi?variant=47998959419692	Ducky x Varmilo Miya Pro Koi 65% Dye Sub PBT Mechanical Keyboard	Ducky	One 2 SF	false	
https://mechanicalkeyboards.com/products/hhkb-hybrid-type-s?variant=47607395680556	HHKB Hybrid Type-S Topre Silent 45g Keyboard	HHKB	Hybrid Type-S	true	
https://mechanicalkeyboards.com/products/hhkb-30th-anniversary-hybrid-type-s-topre-silent-30g-keyboard?variant=53274031849772	HHKB 30th Anniversary Hybrid Type-S Topre Silent 30g Keyboard	HHKB	Hybrid Type-S	true	anniversary edition of the same model; M1 linked this
https://mechanicalkeyboards.com/products/hhkb-hybrid-type-s-snow-25th-anniversary-edition?variant=48022007316780	HHKB Hybrid Type-S SNOW 25th Anniversary Edition 60% Dye Sub PBT Mechanical Keyboard	HHKB	Hybrid Type-S	true	edition
https://mechanicalkeyboards.com/products/hhkb-hybrid?variant=47607395483948	HHKB Hybrid Topre 45g 60% Bluetooth PBT Mechanical Keyboard	HHKB	Hybrid Type-S	false	the non-silenced Hybrid
https://mechanicalkeyboards.com/products/hhkb-classic-topre-silent-45g-60-pbt-mechanical-keyboard?variant=52098781151532	HHKB Classic Type-S Topre Silent 45g 60% PBT Mechanical Keyboard	HHKB	Classic Type-S	true	
https://mechanicalkeyboards.com/products/hhkb-classic?variant=47607395320108	HHKB Classic Topre 45g 60% PBT Mechanical Keyboard	HHKB	Classic Type-S	false	the non-silenced Classic
https://mechanicalkeyboards.com/products/hhkb-classic-topre-silent-45g-60-pbt-mechanical-keyboard?variant=52098781151532	HHKB Classic Type-S Topre Silent 45g 60% PBT Mechanical Keyboard	HHKB	Hybrid Type-S	false	Classic vs Hybrid
https://mechanicalkeyboards.com/products/hhkb-hybrid-type-s?variant=47607395680556	HHKB Hybrid Type-S Topre Silent 45g Keyboard	HHKB	Classic Type-S	false	
https://mechanicalkeyboards.com/products/hhkb-studio?variant=49919507628332	HHKB Studio 60% Hotswap Bluetooth Mechanical Keyboard	HHKB	Studio	true	
https://mechanicalkeyboards.com/products/hhkb-studio?variant=49919507628332	HHKB Studio 60% Hotswap Bluetooth Mechanical Keyboard	HHKB	Hybrid Type-S	false	
https://mechanicalkeyboards.com/products/leopold-fc660m-black-pd?variant=48022185541932	Leopold FC660M Black PD 65% Double Shot PBT Mechanical Keyboard	Leopold	FC660M	true	
https://mechanicalkeyboards.com/products/leopold-fc660m-vapor?variant=47607504896300	Leopold x MK FC660M Vapor 65% Double Shot PBT Mechanical Keyboard	Leopold	FC660M	true	collab colourway
https://mechanicalkeyboards.com/products/leopold-fc660mbt-ash-yellow?variant=47608134828332	Leopold FC660MBT Ash Yellow 65% Bluetooth Double Shot PBT Mechanical Keyboard	Leopold	FC660MBT	true	
https://mechanicalkeyboards.com/products/leopold-fc660mbt-vapor-bluetooth?variant=47607485006124	Leopold x MK FC660MBT Vapor 65% Bluetooth Double Shot PBT Mechanical Keyboard	Leopold	FC660MBT	true	
https://mechanicalkeyboards.com/products/leopold-fc660mbt-ash-yellow?variant=47608134828332	Leopold FC660MBT Ash Yellow 65% Bluetooth Double Shot PBT Mechanical Keyboard	Leopold	FC660M	false	the Bluetooth model is a different SKU
https://mechanicalkeyboards.com/products/leopold-fc660m-black-pd?variant=48022185541932	Leopold FC660M Black PD 65% Double Shot PBT Mechanical Keyboard	Leopold	FC660MBT	false	
https://mechanicalkeyboards.com/products/leopold-fc660c-blue-grey?variant=47992400281900	Leopold FC660C Blue/Grey 65% Dye Sub PBT Mechanical Keyboard	Leopold	FC660M	false	FC660C is the Topre model
https://mechanicalkeyboards.com/products/leopold-fc650mds-bluegrey-pd?variant=47996767535404	Leopold FC650MDS Blue/Grey PD 65% Double Shot PBT Mechanical Keyboard	Leopold	FC650MDS	true	
https://mechanicalkeyboards.com/products/leopold-fc650mdsbt-bluetooth-bluegrey-pd?variant=47607580295468	Leopold FC650MDSBT Bluetooth Blue/Grey PD 65% Double Shot PBT Mechanical Keyboard	Leopold	FC650MDS	false	Bluetooth model
https://mechanicalkeyboards.com/products/leopold-fc630mbt-blue-grey-60-bluetooth?variant=48684424462636	Leopold FC630MBT Blue / Grey 60% Bluetooth Mechanical Keyboard	Leopold	FC660MBT	false	
https://mechanicalkeyboards.com/products/varmilo-minilo-vxt67-eucalyptus?variant=47607997301036	Varmilo Minilo VXT67 Eucalyptus 65% Hotswap Wireless RGB Mechanical Keyboard	Varmilo	Minilo VXT67	true	
https://mechanicalkeyboards.com/products/varmilo-minilo-vxt67-latte-65-wireless-hotswap-rgb-keyboard?variant=51070731256108	Varmilo Minilo VXT67 Latte 65% Wireless Hotswap RGB Keyboard	Varmilo	Minilo VXT67	true	
https://mechanicalkeyboards.com/products/varmilo-x-mk-minilo-vxt67-glintstone?variant=47608095408428	Varmilo x MK Glintstone Minilo VXT67 65% Hotswap Triple Mode RGB Mechanical Keyboard	Varmilo	Minilo VXT67	true	collab colourway; model mentioned late
https://mechanicalkeyboards.com/products/varmilo-minilo-vxt81-eucalyptus?variant=47608107696428	Varmilo Minilo VXT81 Eucalyptus 75% Hotswap Triple Mode RGB Mechanical Keyboard	Varmilo	Minilo VXT67	false	
https://mechanicalkeyboards.com/products/varmilo-minilo-vxh67-eucalyptus-hotswap?variant=47607914037548	Varmilo Minilo VXH67 Eucalyptus 65% Wired Hotswap White LED Keyboard	Varmilo	Minilo VXT67	false	VXH is the wired model
https://mechanicalkeyboards.com/products/varmilo-minilo-vxb67-wireless-eucalyptus?variant=47607912923436	Varmilo Minilo VXB67 Eucalyptus 65% Bluetooth White LED EC Keyboard	Varmilo	Minilo VXT67	false	
https://mechanicalkeyboards.com/products/varmilo-minilo75-pro-bluebell-hotswap-wireless-rgb-keyboard?variant=51022276690220	Varmilo Minilo75 Pro Bluebell Hotswap Wireless RGB Keyboard	Varmilo	Minilo VXT67	false	
https://mechanicalkeyboards.com/products/varmilo-sword68-ariel?variant=47992430068012	Varmilo Sword68 Ariel Aluminum 65% Hotswap Wireless RGB Mechanical Keyboard	Varmilo	Sword68	true	
https://mechanicalkeyboards.com/products/varmilo-sword68-classic-black-aluminum-barebones-65-hotswap-bluetooth-keyboard?variant=47992629592364	Varmilo Sword68 Classic Black Aluminum Barebones 65% Hotswap Bluetooth RGB Mechanical Keyboard	Varmilo	Sword68	true	barebones
https://mechanicalkeyboards.com/products/varmilo-sword68-monet?variant=49271973019948	Varmilo Sword68 Monet Aluminum 65% Hotswap Wireless RGB Mechanical Keyboard	Varmilo	Sword68	true	
https://mechanicalkeyboards.com/products/varmilo-sword-2-68-moonlight?variant=47607532519724	Varmilo Sword 2-68 Moonlight White LED 65% Dye Sub PBT Aluminum EC Mechanical Keyboard	Varmilo	Sword68	false	Sword 2-68 is the successor
https://mechanicalkeyboards.com/products/varmilo-va68m-white-led?variant=53982652367148	Varmilo VA68M White LED 65% Dye Sub PBT Mechanical Keyboard	Varmilo	Sword68	false	
https://mechanicalkeyboards.com/products/varmilo-muse65-he-ariel-8k-aluminum-65-rgb-keyboard?variant=49538894561580	Varmilo Muse65 HE Ariel 8K Aluminum 65% RGB Keyboard	Varmilo	Sword68	false	
https://mechanicalkeyboards.com/products/lofree-flow-2-68-keyboard?variant=53300778467628	Lofree Flow 2 68 Keyboard	Lofree	Flow 2 68	true	
https://mechanicalkeyboards.com/products/lofree-flow-2-84-keyboard?variant=53333799239980	Lofree Flow 2 84 Keyboard	Lofree	Flow 2 68	false	84-key model
https://mechanicalkeyboards.com/products/lofree-flow-2-84-mac-keyboard?variant=53304342610220	Lofree Flow 2 84 Mac Keyboard	Lofree	Flow 2 68	false	
https://mechanicalkeyboards.com/products/lofree-tofu-68-keyboard?variant=53346511454508	Lofree Tofu 68 Keyboard	Lofree	Tofu 68	true	
https://mechanicalkeyboards.com/products/lofree-tofu-68-keyboard?variant=53346511454508	Lofree Tofu 68 Keyboard	Lofree	Flow 2 68	false	
https://mechanicalkeyboards.com/products/lofree-hyzen67-keyboard?variant=53309746610476	Lofree Hyzen67 Keyboard	Lofree	Tofu 68	false	
https://mechanicalkeyboards.com/products/akko-mu01-autumn-wood-keyboard?variant=49511373734188	Akko MU01 Autumn Wood 65% Hotswap Wireless RGB Keyboard	Akko	MU01	true	
https://mechanicalkeyboards.com/products/akko-mu01-mountain-seclusion-wood-keyboard?variant=49511383138604	Akko MU01 Mountain Seclusion 65% Hotswap Wireless RGB Wood Keyboard	Akko	MU01	true	
https://mechanicalkeyboards.com/products/akko-5075b-plus-keyboard?variant=49511645839660	Akko 5075B Plus 75% Hotswap Wireless RGB Keyboard	Akko	MU01	false	
https://mechanicalkeyboards.com/products/wobkey-rainy-75-pro-rgb?variant=50734553923884	WOBKEY Rainy 75 Pro Keyboard	WOBKEY	Rainy 75 Pro	true	
https://mechanicalkeyboards.com/products/mk-x-wobkey-rainy-75-pro-aluminum-75-hotswap-wireless-a-rgb-non-flex-cut-keyboard?variant=51917626507564	MK x WOBKEY Rainy 75 Pro Aluminum 75% Hotswap Wireless A-RGB Non-flex Cut Keyboard	WOBKEY	Rainy 75 Pro	true	collab edition
https://mechanicalkeyboards.com/products/wobkey-rainy-75-he-pro-keyboard?variant=50734152614188	WOBKEY Rainy 75 HE Pro Keyboard	WOBKEY	Rainy 75 Pro	false	the HE line; all tokens present, not together
https://mechanicalkeyboards.com/products/wobkey-rainy-75-lite?variant=48496508535084	WOBKEY Rainy 75 Lite Keyboard	WOBKEY	Rainy 75 Pro	false	
https://mechanicalkeyboards.com/products/wobkey-rainy-75-standard-rgb?variant=48857565528364	WOBKEY Rainy 75 Standard Keyboard	WOBKEY	Rainy 75 Pro	false	
https://mechanicalkeyboards.com/products/wobkey-rainy-75-he-lite-keyboard?variant=50734154154284	WOBKEY Rainy 75 HE Lite Keyboard	WOBKEY	Rainy 75 Pro	false	
https://mechanicalkeyboards.com/products/wobkey-zen-65-aluminum-wireless-keyboard?variant=52176939483436	WOBKEY Zen 65 Aluminum Wireless Keyboard	WOBKEY	Rainy 75 Pro	false	
