# Shelf — entity-resolution labels for the monitors category (M7).
#
# One line per (offer, seed product) pair: is this listing a purchasable variant of that product?
# Written by hand from listing titles alone — before the resolver had scored a single monitor
# listing — over the storefront JSON captured 2026-09-16 (six retailers, 349 listings, 127 seed
# products). One representative variant URL stands for each distinct product title at a retailer.
#
# Policy, carried from the keyboards set. A listing matches when it is the seed product in any
# purchasable new form: a colourway, a panel finish (matte / glossy / Gorilla Glass), a "with hub"
# or "without hub" configuration, a listing that spells the model with or without its suffix
# ("45GS95QE" for "45GS95QE-B"). It does not match when it is a sibling model in the same line
# (PX279 Prime Neo vs PX279 Wave, GM27-FQS vs GM27-CFX, U3223QE vs U3225QE, Spectrum Black 27
# vs 32), used / open-box / refurbished / B-stock stock of the product (a real price, but not the
# product's), a bundle with other goods (a keyboard, a mouse, a hub, a cable — whether or not the
# word "bundle" appears), a two-monitor combo, or an accessory (a stand, an arm). A title that
# states no size for a product sold in two sizes ("Spectrum Black") is labeled a non-match for
# both: the label is what the title says, not what the labeler happens to know.
#
# Columns (tab-separated): offer_url  title  brand  model  match  note. `title` is for the reader;
# `shelf eval resolution` keys the offer by URL and the product by brand + model.
offer_url	title	brand	model	match	note
https://www.koorui.net/products/koorui-27e6ca-27-fhd-180hz-va-curved-gaming-monitor-1500r-27e6ca?variant=50112168493342	KOORUI 27E6CA 27-inch VA FHD 180Hz Curved Gaming Monitor	KOORUI	27E6CA	true	
https://www.koorui.net/products/koorui-g2722p-27-inch-gaming-monitor-200hz-g2722p?variant=50112169378078	KOORUI G2722P 27-inch IPS QHD 200Hz Gaming Monitor	KOORUI	G2722P	true	
https://www.koorui.net/products/koorui-24-inch-fhd-165hz-va-gaming-monitor-24e4?variant=50112175145246	KOORUI 24E4 24-inch VA FHD 165Hz Gaming Monitor	KOORUI	24E4	true	
https://www.koorui.net/products/koorui-24-inch-fhd-165hz-ips-24e3?variant=50112174457118	KOORUI 24E3 24-inch IPS FHD 165Hz Gaming Monitor	KOORUI	24E3	true	
https://www.koorui.net/products/koorui-g2721p-27-qhd-200hz-ips-gaming-monitor-hdr400-g2721p?variant=50112167837982	KOORUI G2721P 27-inch IPS QHD 200Hz Gaming Monitor	KOORUI	G2721P	true	
https://www.koorui.net/products/koorui-27e6qca-27-qhd-180hz-va-curved-gaming-monitor-1500r-27e6qca?variant=50112168296734	KOORUI 27E6QCA 27-inch VA QHD 180Hz Curved Gaming Monitor	KOORUI	27E6QCA	true	
https://www.koorui.net/products/koorui-27n5ca-27-fhd-75hz-va-curved-monitor-1500r-eye-care-27n5ca?variant=50112168657182	KOORUI 27N5CA 27-inch VA FHD 75Hz Curved Gaming Monitor	KOORUI	27N5CA	true	
https://www.koorui.net/products/koorui-24-inch-fhd-100hz-va-e2412f?variant=50112174588190	KOORUI E2412F 24-inch VA FHD 100Hz Business Monitor	KOORUI	E2412F	true	
https://www.koorui.net/products/koorui-24-inch-curved-computer-monitor-full-hd-1080p-24n5ca?variant=50112173998366	KOORUI 24N5CA 24-inch VA FHD 75Hz 1500R Curved Gaming Monitor	KOORUI	24N5CA	true	
https://www.koorui.net/products/koorui-27-inch-4k-uhd-ips-n07?variant=50112172065054	KOORUI N07 27-inch IPS 4K UHD 60Hz Business Monitor	KOORUI	N07	true	
https://www.koorui.net/products/koorui-24-inch-fhd-120hz-ips-e2411h?variant=50112172917022	KOORUI E2411H 24-inch IPS FHD 120Hz Business  Monitor	KOORUI	E2411H	true	
https://www.koorui.net/products/koorui-27-inch-fhd-100hz-ips-e2711f?variant=50112172392734	KOORUI E2711F 27-inch IPS FHD 100Hz Business Monitor	KOORUI	E2711F	true	
https://www.koorui.net/products/koorui-e2411k-24-fhd-1080p-100hz-va-monitor-e2411k?variant=50112168821022	KOORUI E2411K 24-inch IPS FHD 144Hz Business Monitor	KOORUI	E2411K	true	
https://innocn.com/products/innocn-25-inch-computer-monitor-25m2s?variant=47424608370912	INNOCN | 25" WQHD 1440p 240Hz MiniLED Gaming Monitor | 25M2S	INNOCN	25M2S	true	
https://innocn.com/products/innocn-ga27t1m-27inch-320hz-qhd-mini-led-gaming-monitor?variant=47880113979616	INNOCN | 27" 320Hz QHD Mini-LED Gaming Monitor | GA27T1M	INNOCN	GA27T1M	true	
https://innocn.com/products/innocn-27-inch-280hz-qd-oled-gaming-monitor-ga27s1q?variant=48727150788832	INNOCN | 27" 280Hz 1440p QD-OLED Gaming Monitor | GA27S1Q	INNOCN	GA27S1Q	true	
https://innocn.com/products/innocn-ga27m1q-27-qd-oled-500hz-1440p-gaming-monitor?variant=48100516790496	INNOCN | 27" QD-OLED 500Hz 1440p Gaming Monitor | GA27M1Q	INNOCN	GA27M1Q	true	
https://innocn.com/products/innocn-49-ultrawide-computer-monitor-49c1g?variant=44776351236320	INNOCN | 49" Curved Ultrawide 32:9 144Hz Creator Monitor | 49C1G	INNOCN	49C1G	true	
https://innocn.com/products/innocn-49-inch-computer-monitor-49c1s?variant=47236838260960	INNOCN | 49" Dual QHD 240Hz Ultrawide Curved Gaming Monitor | 49C1S	INNOCN	49C1S	true	
https://innocn.com/products/innocn-40c1r-40-ultrawide-21-9-qhd-144hz-gaming-monitor?variant=44115799572704	INNOCN | 40" Ultrawide 21:9 QHD 144Hz Gaming Monitor | 40C1R	INNOCN	40C1R	true	
https://innocn.com/products/innocn-49-ultrawide-curved-computer-monitor-49c1r?variant=44122162036960	INNOCN | 49" Curved Ultrawide 32:9 QHD 120Hz HDR Gaming Monitor | 49C1R	INNOCN	49C1R	true	
https://innocn.com/products/innocn-49-150hz-32-9-mini-led-hdr1000-ultrawide-gaming-monitor-e49m1g?variant=53959978615008	INNOCN | 49" 144Hz 32:9 Mini-LED HDR1000 Ultrawide Gaming Monitor | E49M1G	INNOCN	E49M1G	true	
https://innocn.com/products/innocn-34-5k2k-120hz-21-9-ultrawide-professional-monitor-34c1u?variant=53344475807968	INNOCN | 34" 5K2K 120Hz 21:9 Ultrawide Professional Monitor | 34C1U	INNOCN	34C1U	true	
https://innocn.com/products/innocn-ultrawide-curved-gaming-monitor-49q1r?variant=46730299015392	INNOCN | 49" OLED Ultrawide 144Hz QHD Curved Professional Monitor | 49Q1R	INNOCN	49Q1R	true	
https://innocn.com/products/innocn-45-inch-ultrawide-curved-gaming-monitor-45c1r?variant=48200546746592	INNOCN | 45" Curved Ultrawide 32:9 QHD 120Hz Monitor | 45C1R — Without Webcam	INNOCN	45C1R	true	
https://innocn.com/products/innocn-49-5k-dqhd-165hz-mini-led-ultrawide-monitor-e49m1r?variant=54475144855776	INNOCN | 49" 5K DQHD 165Hz Mini-LED Ultrawide Monitor | E49M1R	INNOCN	E49M1R	true	
https://innocn.com/products/innocn-27-4k-120hz-ips-hdr500-professional-monitor-cb27u1?variant=53192027668704	INNOCN | 27" 4K 120Hz IPS HDR500 Professional Monitor | CB27U1	INNOCN	CB27U1	true	
https://innocn.com/products/innocn-34-inch-wqhd-ultrawide-monitor-34c1r?variant=51440355606752	INNOCN | 34" 180Hz WQHD IPS UltraWide Productivity & Gaming Monitor | 34C1R	INNOCN	34C1R	true	
https://innocn.com/products/innocn-oled-curved-gaming-monitor-49q1s?variant=46730339647712	INNOCN | 49" OLED 240Hz QHD Curved Gaming Creator Monitor | 49Q1S	INNOCN	49Q1S	true	
https://innocn.com/products/innocn-32-4k-160hz-ips-usb-c-90w-gaming-monitor-cb32u1?variant=53209666879712	INNOCN | 32" 4K 160Hz HDR400 USB-C 90W Gaming Monitor | CB32U1	INNOCN	CB32U1	true	
https://innocn.com/products/34c1r-dual-monitor-combo?variant=51440398532832	34C1R ×2 + Monitor Arm Combo	INNOCN	34C1R	false	two-monitor combo with an arm
https://innocn.com/products/40c1r-dual-monitor-combo?variant=51432626323680	40C1R ×2 + Monitor Arm Combo	INNOCN	40C1R	false	two-monitor combo with an arm
https://innocn.com/products/ga27m1q-dual-monitor-combo?variant=51432626258144	GA27M1Q ×2 + Monitor Arm Combo	INNOCN	GA27M1Q	false	two-monitor combo with an arm
https://innocn.com/products/ga27w1q-dual-monitor-combo?variant=51432626225376	GA27W1Q ×2 + Monitor Arm Combo	INNOCN	GA27W1Q	false	two-monitor combo with an arm
https://innocn.com/products/ga27s1q-dual-monitor-combo?variant=51432626192608	GA27S1Q ×2 + Monitor Arm Combo	INNOCN	GA27S1Q	false	two-monitor combo with an arm
https://innocn.com/products/ga27t1m-dual-monitor-combo?variant=51432626127072	GA27T1M ×2 + Monitor Arm Combo	INNOCN	GA27T1M	false	two-monitor combo with an arm
https://innocn.com/products/innocn-25m2s-dual-monitor-combo?variant=51432388198624	25M2S ×2 + Monitor Arm Combo	INNOCN	25M2S	false	two-monitor combo with an arm
https://innocn.com/products/innocn-ga27w1q-27-qd-oled-4k-240hz-gaming-monitor?variant=48101800837344	INNOCN | 27" QD-OLED 4K 240Hz Gaming Monitor | GA27W1Q	INNOCN	GA27W1Q	true	
https://innocn.com/products/innocn-27g2t-27-super-fast-ips-qhd-320hz-gaming-monitor?variant=47614591041760	INNOCN | 27" Super Fast IPS QHD 320Hz Gaming Monitor | 27G2T	INNOCN	27G2T	true	
https://innocn.com/products/innocn-32-inch-4k-miniled-gaming-monitor-32m2v-2026?variant=53213090054368	INNOCN | 32" 4K 160Hz Mini-LED Black Professional Gaming Monitor | 32M2V (2026) — Black	INNOCN	32M2V	true	
https://innocn.com/products/innocn-40-inch-computer-monitor-40c1u?variant=47236640178400	INNOCN | 40" Ultrawide 21:9 5K 100Hz IPS Monitor | 40C1U	INNOCN	40C1U	true	
https://innocn.com/products/innoncn-24-5-inch-gaming-monitor-25g2s?variant=47112781889760	INNOCN | 24.5" 240Hz QHD 2K Gaming Monitor | 25G2S	INNOCN	25G2S	true	
https://innocn.com/products/innocn-27-computer-monitor-4k-27c1u-d?variant=44115604209888	INNOCN | 27" 4K IPS USB-C HDR400 Professional Monitor | 27C1U-D	INNOCN	27C1U-D	true	
https://innocn.com/products/40c1u-dual-monitor-combo?variant=51444602110176	40C1U ×2 + Monitor Arm Combo	INNOCN	40C1U	false	two-monitor combo with an arm
https://innocn.com/products/27c1u-d-dual-monitor-combo?variant=51432626290912	27C1U-D ×2 + Monitor Arm Combo	INNOCN	27C1U-D	false	two-monitor combo with an arm
https://innocn.com/products/25g2s-dual-monitor-combo?variant=51432243560672	25G2S ×2 + Monitor Arm Combo	INNOCN	25G2S	false	two-monitor combo with an arm
https://innocn.com/products/innocn-29-inch-ultrawide-screen-monitor-29c1f-d-1?variant=44747644043488	INNOCN | 29" Ultrawide 21:9 FHD 75Hz Monitor | 29C1F-D	INNOCN	29C1F-D	true	
https://innocn.com/products/innocn-44-ultrawide-computer-monitor-44c1g?variant=44115840434400	INNOCN | 44" Ultrawide 32:9 120Hz IPS Monitor | 44C1G	INNOCN	44C1G	true	
https://store.coolermaster.com/products/tempest-gp27u?variant=42823839842349	Tempest GP27U	Cooler Master	Tempest GP27U	true	
https://store.coolermaster.com/products/gm27-fqs-argb?variant=42823864352813	GM27-FQS ARGB	Cooler Master	GM27-FQS	true	
https://store.coolermaster.com/products/gm27-fqs-argb?variant=42823864352813	GM27-FQS ARGB	Cooler Master	GM27-CFX	false	sibling model
https://store.coolermaster.com/products/gm27-cfx?variant=42822395887661	GM27-CFX	Cooler Master	GM27-FQS	false	sibling model
https://store.coolermaster.com/products/gm27-cfx?variant=42822395887661	GM27-CFX	Cooler Master	GM27-CFX	true	
https://store.coolermaster.com/products/gm34-cwq-argb?variant=42751985385517	GM34-CWQ ARGB	Cooler Master	GM34-CWQ	true	
https://store.coolermaster.com/products/tempest-gp2711?variant=42738826739757	Tempest GP2711	Cooler Master	Tempest GP2711	true	
https://store.coolermaster.com/products/tempest-gz2711?variant=42738825920557	Tempest GZ2711	Cooler Master	Tempest GZ2711	true	
https://dough.tech/products/spectrum-black?variant=52500091961715	Spectrum Black — Gorilla® Glass DXC	Dough	Spectrum Black 27	false	no size in the title; a labeler cannot tell the 27 from the 32 from what it says
https://dough.tech/products/spectrum-black?variant=52500091961715	Spectrum Black — Gorilla® Glass DXC	Dough	Spectrum Black 32	false	no size in the title; a labeler cannot tell the 27 from the 32 from what it says
https://dough.tech/products/spectrum-monitor-stand?variant=52500089700723	Spectrum Stand — Stand	Dough	Spectrum One	false	an accessory
https://www.focuscamera.com/products/dell-u3425we-k1-computers-tablets-monitors?variant=42378374545456	Dell UltraSharp 34-Inch 1440p 120 Hz Curved Monitor with Dock Pro Station Bundle	Dell	U3425WE	false	no model in the title, and a bundle
https://www.focuscamera.com/products/dell-dell-p3225de-computers-tablets-monitors?variant=42378020159536	Dell Pro 32 Plus QHD USB-C Hub Monitor - 2560 x 1440 IPS Display, 100Hz	Dell	P3225QE	false	no model in the title; the P3225QE is the 4K one
https://www.focuscamera.com/products/dell-u4323qe-computers-tablets-monitors?variant=43430250020912	Dell UltraSharp U4323QE 42.51 Inch 4K UHD 60 Hz IPS USB-C Hub Monitor	Dell	U4025QW	false	a different model
https://www.focuscamera.com/products/dell-u3223qe-fcvgwfc-computers-and-tablets-monitors?variant=42689908310064	Dell UltraSharp U3223QE 31.5" 4K UHD LCD Monitor - 16:9 - Black, Silver (Used)	Dell	U3225QE	false	a sibling model (U3223QE), and used
https://www.focuscamera.com/products/dell-dell-e2725hm-computers-tablets-monitors?variant=42875660271664	Dell E2725HM Pro 27-Inch 100 Hz Full HD IPS Monitor	Dell	SE2725HM	false	a sibling model (E2725HM)
https://www.focuscamera.com/products/dell-dell-p2725h-computers-tablets-monitors?variant=42171570585648	Dell 27-Inch FHD IPS LED Monitor with Eye Comfort and VGA, USB, and HDMI Ports (Black and Silver)	Dell	S2725HS	false	no model in the title
https://www.focuscamera.com/products/lg-34g630a-b-computers-tablets-monitors?variant=42955475648560	LG 34-Inch UltraGear WQHD 240Hz 1ms FreeSync Premium Curved Gaming Monitor	LG	45GS95QE	false	no model in the title, different size
https://www.focuscamera.com/products/lg-32u990a-s-computers-tablets-monitors?variant=42955475386416	LG 32-Inch UltraFine evo 6K Nano 60Hz IPS Black Professional Monitor (Silver)	LG	32G810SA	false	no model in the title; a different line
https://www.focuscamera.com/products/lg-37g800a-b-computers-tablets-monitors?variant=43276080840752	LG 37-Inch UltraGear 4K UHD 165Hz Curved Gaming Monitor	LG	32G810SA	false	no model in the title, different size
https://www.focuscamera.com/products/samsung-ls37d702eanxza-computers-tablets-monitors?variant=42417513234480	Samsung 37-Inch 4K Ultra HD 60Hz 5ms VA LED Gaming Monitor (Black)	Samsung	S80UD	false	no model in the title
https://www.focuscamera.com/products/samsung-samls32am7-computers-tablets-monitors?variant=42179050307632	Samsung LS32AM702UNXZA 31.5-Inch Smart 4K HDR VA Monitor	Samsung	S80UD	false	a different model
https://www.focuscamera.com/products/samsung-ls32b300nwnxgo-computers-tablets-monitors?variant=42378170269744	Samsung 32-Inch Class S30B Series FHD AMD 75Hz Refresh Rate FreeSync Monitor	Samsung	S33A	false	a sibling series
https://www.focuscamera.com/products/benq-america-benq-gw2490-computers-tablets-monitors?variant=43081734717488	BenQ 23.8-Inch 1080p FHD Eye-Care Monitor with 100Hz Refresh Rate	BenQ	GW2790	false	no model in the title, different size
https://www.focuscamera.com/products/cooler-master-cmiga2701sus-computers-tablets-monitors?variant=42161316921392	Cooler Master GA2701S 27-Inch FHD Gaming Monitor with 100Hz IPS Panel and Slim Design (Black)	Cooler Master	GM27-FQS	false	a different model
https://www.pixiogaming.com/products/pixio-px27u-mini-led-white-27-dual-mode-gaming-monitor?variant=51511245144196	Pixio PX27UM Mini LED White 27" Dual Mode Gaming Monitor	Pixio	PX27U Wave	false	sibling: the PX27UM is not the PX27U
https://www.pixiogaming.com/products/px32u-wave?variant=41857353973892	PX32U Wave 32" 4K 144Hz Gaming Monitor — White	Pixio	PX27U Wave	false	sibling: 32" vs 27"
https://innocn.com/products/innocn-27-inch-280hz-qd-oled-gaming-monitor-ga27s1q?variant=48727150788832	INNOCN | 27" 280Hz 1440p QD-OLED Gaming Monitor | GA27S1Q	INNOCN	GA27M1Q	false	sibling model
https://innocn.com/products/innocn-34-inch-wqhd-ultrawide-monitor-34c1r?variant=51440355606752	INNOCN | 34" 180Hz WQHD IPS UltraWide Productivity & Gaming Monitor | 34C1R	INNOCN	34C1U	false	sibling model
https://innocn.com/products/innocn-49-ultrawide-curved-computer-monitor-49c1r?variant=44122162036960	INNOCN | 49" Curved Ultrawide 32:9 QHD 120Hz HDR Gaming Monitor | 49C1R	INNOCN	49C1S	false	sibling model
https://innocn.com/products/adjustable-dual-monitor-desk-arm-innocn?variant=51215530623200	Adjustable Dual Monitor Desk Arm | INNOCN	INNOCN	34C1R	false	an accessory
https://www.koorui.net/products/koorui-27e6ca-27-fhd-180hz-va-curved-gaming-monitor-1500r-27e6ca?variant=50112168493342	KOORUI 27E6CA 27-inch VA FHD 180Hz Curved Gaming Monitor	KOORUI	27E6QCA	false	sibling model
https://www.koorui.net/products/koorui-24-inch-curved-computer-monitor-full-hd-1080p-24n5ca?variant=50112173998366	KOORUI 24N5CA 24-inch VA FHD 75Hz 1500R Curved Gaming Monitor	KOORUI	27N5CA	false	sibling model, 24" vs 27"
https://store.coolermaster.com/products/tempest-gp2711?variant=42738826739757	Tempest GP2711	Cooler Master	Tempest GZ2711	false	sibling model
